article_id,original_index,company_name_clean,has_company_metadata,title,category,category_clean,author,published_date_clean,published_year,published_quarter,published_month,published_year_month,word_count,revenue_usd_M,summary,url,industry,headquarters,founded_year,employee_count,is_public,stock_ticker,company_age,company_size_category
ART0121,120,SpaceX,True,SpaceX Announces Breakthrough in Large Language Models,FinTech,FinTech,Unknown,13-06-2023,2023,2,6,2023-06,2579,7600,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/121,AI/ML,"Berlin, Germany",2016,31018,False,,7,Large
ART0168,167,SpaceX,True,SpaceX Releases Open Source Framework,FinTech,FinTech,Unknown,15-02-2022,2022,1,2,2022-02,564,5000,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/168,AI/ML,"Berlin, Germany",2016,31018,False,,6,Large
ART0589,588,SpaceX,True,The Boring Company / SpaceX Raises Series D Funding Round,SaaS,SaaS,Sam Wilson,14-11-2024,2024,4,11,2024-11,769,9945,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/589,AI/ML,"Berlin, Germany",2016,31018,False,,8,Large
ART0680,679,SpaceX,True,SpaceX Announces Breakthrough in Large Language Models,SaaS,SaaS,Sam Wilson,17-02-2024,2024,1,2,2024-02,2980,8925,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/680,AI/ML,"Berlin, Germany",2016,31018,False,,8,Large
ART0422,421,SpaceX,True,SpaceX Faces Regulatory Scrutiny,SaaS,SaaS,Unknown,10-10-2021,2021,4,10,2021-10,1689,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/422,AI/ML,"Berlin, Germany",2016,31018,False,,5,Large
ART0257,256,Stripe,True,Stripe Faces Regulatory Scrutiny,AI/ML,AI_ML,Alex Johnson,10-06-2023,2023,2,6,2023-06,1278,2600,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/257,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0466,465,Stripe,True,Stripe Achieves Profitability Milestone,Artificial Intelligence,AI_ML,Alex Johnson,12-09-2021,2021,3,9,2021-09,1223,1380,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/466,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0202,201,Stripe,True,Stripe Raises Series D Funding Round,AI & ML,AI_ML,Jane Doe,09-06-2021,2021,2,6,2021-06,1855,1380,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/202,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0104,103,Stripe,True,Stripe Launches New AI-Powered Product,AI & ML,AI_ML,John Smith,05-06-2020,2020,2,6,2020-06,1308,780,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/104,Data Analytics,"Seattle, WA",2002,36348,True,STRI,18,Large
ART0083,82,Stripe,True,Stripe Faces Regulatory Scrutiny,Machine Learning,AI_ML,John Smith,29-03-2021,2021,1,3,2021-03,1746,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/83,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0720,719,Stripe,True,Stripe Partners with Major Enterprise Client,AI/ML,AI_ML,Sam Wilson,28-07-2024,2024,3,7,2024-07,2787,3774,The company demonstrated significant advances in model performance and efficiency.,https://technews.example.com/articles/720,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0318,317,Stripe,True,Stripe Announces Breakthrough in Large Language Models,AI & ML,AI_ML,Unknown,08-03-2022,2022,1,3,2022-03,1734,1700,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/318,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0220,219,Stripe,True,Stripe Raises Series D Funding Round,Cloud Computing,Cloud_Computing,Alex Johnson,14-05-2022,2022,2,5,2022-05,1725,1820,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/220,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0030,29,Stripe,True,Stripe Announces Breakthrough in Large Language Models,Cloud,Cloud_Computing,Alex Johnson,24-08-2020,2020,3,8,2020-08,2594,,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/30,Data Analytics,"Seattle, WA",2002,36348,True,STRI,18,Large
ART0558,557,Stripe,True,Stripe CEO Discusses Future of AI,Cloud Services,Cloud_Computing,Alex Johnson,28-05-2024,2024,2,5,2024-05,1225,3672,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/558,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0355,354,Stripe,True,Stripe Unveils Next-Generation Platform,Cloud Services,Cloud_Computing,Jane Doe,18-01-2020,2020,1,1,2020-01,1471,720,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/355,Data Analytics,"Seattle, WA",2002,36348,True,STRI,18,Large
ART0113,112,Stripe,True,Stripe Partners with Major Enterprise Client,Cloud Computing,Cloud_Computing,Jane Doe,28-01-2021,2021,1,1,2021-01,1131,1050,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/113,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0527,526,Stripe,True,Stripe Expands into European Market,Cloud Computing,Cloud_Computing,Sam Wilson,11-06-2024,2024,2,6,2024-06,732,,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/527,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0416,415,Stripe,True,Stripe Faces Regulatory Scrutiny,Cloud,Cloud_Computing,Sam Wilson,12-09-2023,2023,3,9,2023-09,1240,2950,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/416,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0500,499,Stripe,True,Stripe Announces Breakthrough in Large Language Models,Cloud Services,Cloud_Computing,Sam Wilson,30-05-2023,2023,2,5,2023-05,857,2600,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/500,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0053,52,Stripe,True,Stripe Raises Series D Funding Round,Cloud,Cloud_Computing,Unknown,02-01-2023,2023,1,1,2023-01,911,2300,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/53,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0172,171,Stripe,True,Stripe Unveils Next-Generation Platform,Cloud Computing,Cloud_Computing,Unknown,02-05-2022,2022,2,5,2022-05,2396,1820,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/172,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0251,250,Stripe,True,Stripe Expands into European Market,Cloud,Cloud_Computing,Unknown,22-10-2021,2021,4,10,2021-10,2049,1550,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/251,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0351,350,Stripe,True,Stripe Raises Series D Funding Round,InfoSec,Cybersecurity,Unknown,09-02-2023,2023,1,2,2023-02,1491,2300,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/351,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0101,100,Stripe,True,Stripe Raises Series D Funding Round,Cybersecurity,Cybersecurity,Unknown,16-01-2020,2020,1,1,2020-01,,720,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/101,Data Analytics,"Seattle, WA",2002,36348,True,STRI,18,Large
ART0665,664,Stripe,True,Stripe Inc. Unveils Next-Generation Platform,Big Data,Data_Analytics,Jane Doe,25-10-2024,2024,4,10,2024-10,818,3910,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/665,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0592,591,Stripe,True,Stripe Inc. Announces Breakthrough in Large Language Models,Big Data,Data_Analytics,Sam Wilson,07-03-2024,2024,1,3,2024-03,2147,3536,International expansion strategy focuses on enterprise customers in key markets.,https://technews.example.com/articles/592,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0302,301,Stripe,True,Stripe Raises Series D Funding Round,Enterprise Software,Enterprise_Software,John Smith,28-04-2022,2022,2,4,2022-04,698,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/302,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0690,689,Stripe,True,Stripe Expands into European Market,Enterprise Software,Enterprise_Software,Sam Wilson,21-07-2024,2024,3,7,2024-07,1423,3774,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/690,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0425,424,Stripe,True,Stripe Acquires Competitor for Undisclosed Sum,Enterprise Software,Enterprise_Software,Unknown,22-03-2022,2022,1,3,2022-03,2443,,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/425,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0152,151,Stripe,True,Stripe Partners with Major Enterprise Client,Financial Technology,FinTech,Alex Johnson,15-12-2021,2021,4,12,2021-12,,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/152,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0158,157,Stripe,True,Stripe Launches New AI-Powered Product,Financial Technology,FinTech,Jane Doe,28-07-2022,2022,3,7,2022-07,2160,1900,Company reaches important financial milestone ahead of schedule.,https://technews.example.com/articles/158,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0093,92,Stripe,True,Stripe CEO Discusses Future of AI,Financial Technology,FinTech,Sam Wilson,02-10-2021,2021,4,10,2021-10,,1550,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/93,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0443,442,Stripe,True,Stripe Expands into European Market,Finance,FinTech,Sam Wilson,13-03-2023,2023,1,3,2023-03,1704,2300,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/443,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0323,322,Stripe,True,Stripe Acquires Competitor for Undisclosed Sum,FinTech,FinTech,Sam Wilson,19-09-2020,2020,3,9,2020-09,1752,,Major partnership validates technology and opens new revenue opportunities.,https://technews.example.com/articles/323,Data Analytics,"Seattle, WA",2002,36348,True,STRI,18,Large
ART0235,234,Stripe,True,Stripe Announces Breakthrough in Large Language Models,Finance,FinTech,Unknown,08-09-2023,2023,3,9,2023-09,679,,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/235,Data Analytics,"Seattle, WA",2002,36348,True,STRI,21,Large
ART0362,361,Stripe,True,Stripe Achieves Profitability Milestone,Financial Technology,FinTech,Unknown,19-08-2021,2021,3,8,2021-08,2344,,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/362,Data Analytics,"Seattle, WA",2002,36348,True,STRI,19,Large
ART0654,653,Stripe,True,Stripe Unveils Next-Generation Platform,SaaS,SaaS,Jane Doe,19-05-2022,2022,2,5,2022-05,2220,1820,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/654,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0746,745,Stripe,True,Stripe Inc. Acquires Competitor for Undisclosed Sum,SaaS,SaaS,John Smith,02-12-2024,2024,4,12,2024-12,2891,3910,New product features leverage cutting-edge AI technology to solve customer problems.,https://technews.example.com/articles/746,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0586,585,Stripe,True,Stripe Releases Open Source Framework,SaaS,SaaS,John Smith,16-12-2022,2022,4,12,2022-12,2759,2050,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/586,Data Analytics,"Seattle, WA",2002,36348,True,STRI,20,Large
ART0618,617,Stripe,True,Stripe Reports Record Revenue Growth,SaaS,SaaS,Unknown,09-05-2024,2024,2,5,2024-05,2207,3774,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/618,Data Analytics,"Seattle, WA",2002,36348,True,STRI,22,Large
ART0116,115,Tesla,True,Tesla Faces Regulatory Scrutiny,Artificial Intelligence,AI_ML,Alex Johnson,10-10-2020,2020,4,10,2020-10,,26000,Investors show strong confidence in the company's growth trajectory and market position.,https://technews.example.com/articles/116,Cloud Computing,"London, UK",2008,5691,True,,12,Small
ART0514,513,Tesla,True,Tesla Raises Series D Funding Round,Machine Learning,AI_ML,Sam Wilson,11-04-2024,2024,2,4,2024-04,1584,96960,Financial results exceed analyst expectations across all key metrics.,https://technews.example.com/articles/514,Cloud Computing,"London, UK",2008,5691,True,,16,Small
ART0740,739,Tesla,True,Tesla Achieves Profitability Milestone,AI & ML,AI_ML,Unknown,01-07-2024,2024,3,7,2024-07,1202,98880,Platform improvements deliver enhanced performance and new capabilities.,https://technews.example.com/articles/740,Cloud Computing,"London, UK",2008,5691,True,,16,Small
ART0442,441,Tesla,True,Tesla Launches New AI-Powered Product,AI/ML,AI_ML,Unknown,04-04-2023,2023,2,4,2023-04,1342,90000,Regulatory concerns focus on data privacy and market competition issues.,https://technews.example.com/articles/442,Cloud Computing,"London, UK",2008,5691,True,,15,Small
ART0054,53,Tesla,True,Tesla Expands into European Market,Cloud,Cloud_Computing,Alex Johnson,04-10-2021,2021,4,10,2021-10,1017,54000,Community contribution aims to accelerate innovation and adoption.,https://technews.example.com/articles/54,Cloud Computing,"London, UK",2008,5691,True,,13,Small
ART0640,639,Tesla,True,Tesla Acquires Competitor for Undisclosed Sum,Cloud Computing,Cloud_Computing,Alex Johnson,06-02-2023,2023,1,2,2023-02,2914,,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/640,Cloud Computing,"London, UK",2008,5691,True,,15,Small
ART0677,676,Tesla,True,Tesla Launches New AI-Powered Product,InfoSec,Cybersecurity,Alex Johnson,06-07-2023,2023,3,7,2023-07,2905,94000,Leadership outlines vision for responsible AI development and deployment.,https://technews.example.com/articles/677,Cloud Computing,"London, UK",2008,5691,True,,15,Small
ART0175,174,Tesla,True,Tesla Reports Record Revenue Growth,InfoSec,Cybersecurity,Alex Johnson,28-08-2020,2020,3,8,2020-08,2685,25200,Strategic acquisition strengthens competitive position and technology capabilities.,https://technews.example.com/articles/175,Cloud Computing,"London, UK",2008,5691,True,,12,Small
